@relation isle

@attribute node0 {TRUE, FALSE}
@attribute node1 {TRUE, FALSE}
@attribute node2 {TRUE, FALSE}
@attribute node3 {TRUE, FALSE}
@attribute node4 {TRUE, FALSE}
@attribute node5 {TRUE, FALSE}
@attribute node6 {TRUE, FALSE}
@attribute node7 {TRUE, FALSE}
@attribute node8 {TRUE, FALSE}
@attribute node9 {TRUE, FALSE}
@attribute node10 {TRUE, FALSE}
@attribute node11 {TRUE, FALSE}
@attribute node12 {TRUE, FALSE}
@attribute node13 {TRUE, FALSE}
@attribute node14 {TRUE, FALSE}
@attribute node15 {TRUE, FALSE}
@attribute node16 {TRUE, FALSE}
@attribute node17 {TRUE, FALSE}
@attribute node18 {TRUE, FALSE}
@attribute node19 {TRUE, FALSE}
@attribute node20 {TRUE, FALSE}
@attribute node21 {TRUE, FALSE}
@attribute node22 {TRUE, FALSE}
@attribute node23 {TRUE, FALSE}
@attribute node24 {TRUE, FALSE}
@attribute node25 {TRUE, FALSE}
@attribute node26 {TRUE, FALSE}
@attribute node27 {TRUE, FALSE}
@attribute node28 {TRUE, FALSE}
@attribute node29 {TRUE, FALSE}
@attribute node30 {TRUE, FALSE}
@attribute node31 {TRUE, FALSE}
@attribute node32 {TRUE, FALSE}
@attribute node33 {TRUE, FALSE}
@attribute node34 {TRUE, FALSE}
@attribute node35 {TRUE, FALSE}
@attribute node36 {TRUE, FALSE}
@attribute node37 {TRUE, FALSE}
@attribute node38 {TRUE, FALSE}
@attribute node39 {TRUE, FALSE}
@attribute node40 {TRUE, FALSE}
@attribute node41 {TRUE, FALSE}
@attribute node42 {TRUE, FALSE}
@attribute node43 {TRUE, FALSE}
@attribute node44 {TRUE, FALSE}
@attribute node45 {TRUE, FALSE}
@attribute node46 {TRUE, FALSE}
@attribute node47 {TRUE, FALSE}
@attribute node48 {TRUE, FALSE}
@attribute node49 {TRUE, FALSE}
@attribute node50 {TRUE, FALSE}
@attribute node51 {TRUE, FALSE}
@attribute node52 {TRUE, FALSE}
@attribute node53 {TRUE, FALSE}
@attribute node54 {TRUE, FALSE}
@attribute node55 {TRUE, FALSE}
@attribute node56 {TRUE, FALSE}
@attribute node57 {TRUE, FALSE}
@attribute node58 {TRUE, FALSE}
@attribute node59 {TRUE, FALSE}
@attribute node60 {TRUE, FALSE}
@attribute node61 {TRUE, FALSE}
@attribute node62 {TRUE, FALSE}
@attribute node63 {TRUE, FALSE}
@attribute node64 {TRUE, FALSE}
@attribute node65 {TRUE, FALSE}
@attribute node66 {TRUE, FALSE}
@attribute node67 {TRUE, FALSE}
@attribute node68 {TRUE, FALSE}
@attribute node69 {TRUE, FALSE}
@attribute node70 {TRUE, FALSE}
@attribute node71 {TRUE, FALSE}
@attribute node72 {TRUE, FALSE}
@attribute node73 {TRUE, FALSE}
@attribute node74 {TRUE, FALSE}
@attribute node75 {TRUE, FALSE}
@attribute node76 {TRUE, FALSE}
@attribute node77 {TRUE, FALSE}
@attribute node78 {TRUE, FALSE}
@attribute node79 {TRUE, FALSE}
@attribute node80 {TRUE, FALSE}
@attribute node81 {TRUE, FALSE}
@attribute node82 {TRUE, FALSE}
@attribute node83 {TRUE, FALSE}
@attribute node84 {TRUE, FALSE}
@attribute node85 {TRUE, FALSE}
@attribute node86 {TRUE, FALSE}
@attribute node87 {TRUE, FALSE}
@attribute node88 {TRUE, FALSE}
@attribute node89 {TRUE, FALSE}
@attribute node90 {TRUE, FALSE}
@attribute node91 {TRUE, FALSE}
@attribute node92 {TRUE, FALSE}
@attribute node93 {TRUE, FALSE}
@attribute node94 {TRUE, FALSE}
@attribute node95 {TRUE, FALSE}
@attribute node96 {TRUE, FALSE}
@attribute node97 {TRUE, FALSE}
@attribute node98 {TRUE, FALSE}
@attribute node99 {TRUE, FALSE}
@attribute node100 {TRUE, FALSE}
@attribute node101 {TRUE, FALSE}
@attribute node102 {TRUE, FALSE}
@attribute node103 {TRUE, FALSE}
@attribute node104 {TRUE, FALSE}
@attribute node105 {TRUE, FALSE}
@attribute node106 {TRUE, FALSE}
@attribute node107 {TRUE, FALSE}
@attribute node108 {TRUE, FALSE}
@attribute node109 {TRUE, FALSE}
@attribute node110 {TRUE, FALSE}
@attribute node111 {TRUE, FALSE}
@attribute node112 {TRUE, FALSE}
@attribute node113 {TRUE, FALSE}
@attribute node114 {TRUE, FALSE}
@attribute node115 {TRUE, FALSE}
@attribute node116 {TRUE, FALSE}
@attribute node117 {TRUE, FALSE}
@attribute node118 {TRUE, FALSE}
@attribute node119 {TRUE, FALSE}
@attribute node120 {TRUE, FALSE}
@attribute node121 {TRUE, FALSE}
@attribute node122 {TRUE, FALSE}
@attribute node123 {TRUE, FALSE}
@attribute node124 {TRUE, FALSE}
@attribute node125 {TRUE, FALSE}
@attribute node126 {TRUE, FALSE}
@attribute node127 {TRUE, FALSE}
@attribute node128 {TRUE, FALSE}
@attribute node129 {TRUE, FALSE}
@attribute node130 {TRUE, FALSE}
@attribute node131 {TRUE, FALSE}
@attribute node132 {TRUE, FALSE}
@attribute node133 {TRUE, FALSE}
@attribute node134 {TRUE, FALSE}
@attribute node135 {TRUE, FALSE}
@attribute node136 {TRUE, FALSE}
@attribute node137 {TRUE, FALSE}
@attribute node138 {TRUE, FALSE}
@attribute node139 {TRUE, FALSE}
@attribute node140 {TRUE, FALSE}
@attribute node141 {TRUE, FALSE}
@attribute node142 {TRUE, FALSE}
@attribute node143 {TRUE, FALSE}
@attribute node144 {TRUE, FALSE}
@attribute node145 {TRUE, FALSE}
@attribute node146 {TRUE, FALSE}
@attribute node147 {TRUE, FALSE}
@attribute node148 {TRUE, FALSE}
@attribute node149 {TRUE, FALSE}
@attribute node150 {TRUE, FALSE}
@attribute node151 {TRUE, FALSE}
@attribute node152 {TRUE, FALSE}
@attribute node153 {TRUE, FALSE}
@attribute node154 {TRUE, FALSE}
@attribute node155 {TRUE, FALSE}
@attribute node156 {TRUE, FALSE}
@attribute node157 {TRUE, FALSE}
@attribute node158 {TRUE, FALSE}
@attribute node159 {TRUE, FALSE}
@attribute node160 {TRUE, FALSE}
@attribute node161 {TRUE, FALSE}
@attribute node162 {TRUE, FALSE}
@attribute node163 {TRUE, FALSE}
@attribute node164 {TRUE, FALSE}
@attribute node165 {TRUE, FALSE}
@attribute node166 {TRUE, FALSE}
@attribute node167 {TRUE, FALSE}
@attribute node168 {TRUE, FALSE}
@attribute node169 {TRUE, FALSE}
@attribute node170 {TRUE, FALSE}
@attribute node171 {TRUE, FALSE}
@attribute node172 {TRUE, FALSE}
@attribute node173 {TRUE, FALSE}
@attribute node174 {TRUE, FALSE}
@attribute node175 {TRUE, FALSE}
@attribute node176 {TRUE, FALSE}
@attribute node177 {TRUE, FALSE}
@attribute node178 {TRUE, FALSE}
@attribute node179 {TRUE, FALSE}
@attribute node180 {TRUE, FALSE}
@attribute node181 {TRUE, FALSE}
@attribute node182 {TRUE, FALSE}
@attribute node183 {TRUE, FALSE}
@attribute node184 {TRUE, FALSE}
@attribute node185 {TRUE, FALSE}
@attribute node186 {TRUE, FALSE}
@attribute node187 {TRUE, FALSE}
@attribute node188 {TRUE, FALSE}
@attribute node189 {TRUE, FALSE}
@attribute node190 {TRUE, FALSE}
@attribute node191 {TRUE, FALSE}
@attribute node192 {TRUE, FALSE}
@attribute node193 {TRUE, FALSE}
@attribute node194 {TRUE, FALSE}
@attribute node195 {TRUE, FALSE}
@attribute node196 {TRUE, FALSE}
@attribute node197 {TRUE, FALSE}
@attribute node198 {TRUE, FALSE}
@attribute node199 {TRUE, FALSE}
@attribute node200 {TRUE, FALSE}
@attribute node201 {TRUE, FALSE}
@attribute node202 {TRUE, FALSE}
@attribute node203 {TRUE, FALSE}
@attribute node204 {TRUE, FALSE}
@attribute node205 {TRUE, FALSE}
@attribute node206 {TRUE, FALSE}
@attribute node207 {TRUE, FALSE}
@attribute node208 {TRUE, FALSE}
@attribute node209 {TRUE, FALSE}
@attribute node210 {TRUE, FALSE}
@attribute node211 {TRUE, FALSE}
@attribute node212 {TRUE, FALSE}
@attribute node213 {TRUE, FALSE}
@attribute node214 {TRUE, FALSE}
@attribute node215 {TRUE, FALSE}
@attribute node216 {TRUE, FALSE}
@attribute node217 {TRUE, FALSE}
@attribute node218 {TRUE, FALSE}
@attribute node219 {TRUE, FALSE}
@attribute node220 {TRUE, FALSE}
@attribute node221 {TRUE, FALSE}
@attribute node222 {TRUE, FALSE}
@attribute node223 {TRUE, FALSE}
@attribute node224 {TRUE, FALSE}
@attribute node225 {TRUE, FALSE}
@attribute node226 {TRUE, FALSE}
@attribute node227 {TRUE, FALSE}
@attribute node228 {TRUE, FALSE}
@attribute node229 {TRUE, FALSE}
@attribute node230 {TRUE, FALSE}
@attribute node231 {TRUE, FALSE}
@attribute node232 {TRUE, FALSE}
@attribute node233 {TRUE, FALSE}
@attribute node234 {TRUE, FALSE}
@attribute node235 {TRUE, FALSE}
@attribute node236 {TRUE, FALSE}
@attribute node237 {TRUE, FALSE}
@attribute node238 {TRUE, FALSE}
@attribute node239 {TRUE, FALSE}
@attribute node240 {TRUE, FALSE}
@attribute node241 {TRUE, FALSE}
@attribute node242 {TRUE, FALSE}
@attribute node243 {TRUE, FALSE}
@attribute node244 {TRUE, FALSE}
@attribute node245 {TRUE, FALSE}
@attribute node246 {TRUE, FALSE}
@attribute node247 {TRUE, FALSE}
@attribute node248 {TRUE, FALSE}
@attribute node249 {TRUE, FALSE}
@attribute node250 {TRUE, FALSE}
@attribute node251 {TRUE, FALSE}
@attribute node252 {TRUE, FALSE}
@attribute node253 {TRUE, FALSE}
@attribute node254 {TRUE, FALSE}
@attribute node255 {TRUE, FALSE}
@attribute node256 {TRUE, FALSE}
@attribute node257 {TRUE, FALSE}
@attribute node258 {TRUE, FALSE}
@attribute node259 {TRUE, FALSE}
@attribute node260 {TRUE, FALSE}
@attribute node261 {TRUE, FALSE}
@attribute node262 {TRUE, FALSE}
@attribute node263 {TRUE, FALSE}
@attribute node264 {TRUE, FALSE}
@attribute node265 {TRUE, FALSE}
@attribute node266 {TRUE, FALSE}
@attribute node267 {TRUE, FALSE}
@attribute node268 {TRUE, FALSE}
@attribute node269 {TRUE, FALSE}
@attribute node270 {TRUE, FALSE}
@attribute node271 {TRUE, FALSE}
@attribute node272 {TRUE, FALSE}
@attribute node273 {TRUE, FALSE}
@attribute node274 {TRUE, FALSE}
@attribute node275 {TRUE, FALSE}
@attribute node276 {TRUE, FALSE}
@attribute node277 {TRUE, FALSE}
@attribute node278 {TRUE, FALSE}
@attribute node279 {TRUE, FALSE}
@attribute node280 {TRUE, FALSE}
@attribute node281 {TRUE, FALSE}
@attribute node282 {TRUE, FALSE}
@attribute node283 {TRUE, FALSE}
@attribute node284 {TRUE, FALSE}
@attribute node285 {TRUE, FALSE}
@attribute node286 {TRUE, FALSE}
@attribute node287 {TRUE, FALSE}
@attribute node288 {TRUE, FALSE}
@attribute node289 {TRUE, FALSE}
@attribute node290 {TRUE, FALSE}
@attribute node291 {TRUE, FALSE}
@attribute node292 {TRUE, FALSE}
@attribute node293 {TRUE, FALSE}
@attribute node294 {TRUE, FALSE}
@attribute node295 {TRUE, FALSE}
@attribute node296 {TRUE, FALSE}
@attribute node297 {TRUE, FALSE}
@attribute node298 {TRUE, FALSE}
@attribute node299 {TRUE, FALSE}

@data
FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
